HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck_of_spaceship,Number_of_cabin,Port_or_Starboard
Mars,False,TRAPPIST-1e,0.6307212982456551,False,0.3886140845872451,0.12790459851626174,0.31009263298845674,0.4852666445090291,-0.2702331032690641,0,F,0.5099375360372964,P
Mars,False,TRAPPIST-1e,-0.06081275151032546,False,3.647166769314133,-0.2810556690559196,-0.28199487901405745,-0.2682519244913577,-0.2702331032690641,0,D,-0.7279169966718604,S
Earth,False,TRAPPIST-1e,-0.47573318136391385,False,0.4961036218602062,0.04031431496384883,0.3201280145478214,-0.26913426473608887,-0.2702331032690641,0,F,0.4082496439348065,S
Earth,True,PSO J318.5-22,-1.0289604211686985,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.7778460209996259,S
Mars,False,TRAPPIST-1e,0.2158008683920668,False,3.5190628002353987,-0.2810556690559196,-0.28534000620051236,-0.26472256351243323,-0.2702331032690641,0,F,-0.041523724980053016,S
Europa,False,55 Cancri e,-0.12996615648592352,False,4.58512341647682,0.0816421248090014,0.019735593204172907,-0.116489402397603,-0.20529888861553194,0,A,-1.0857801554171616,S
Earth,True,PSO J318.5-22,-0.9598070161931003,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.0085993146168146,S
Earth,False,TRAPPIST-1e,-1.0981138261442964,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,1.1135058653336702,0,F,0.7739349482264531,S
Mars,True,TRAPPIST-1e,-0.47573318136391385,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,2.0900109363990635,S
Earth,False,TRAPPIST-1e,-1.8588012808758752,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.36418722876680004,P
Earth,False,TRAPPIST-1e,0.5615678932700571,False,-0.2268739507565593,-0.2810556690559196,-0.2585789887088733,-0.26913426473608887,0.469651117219774,0,F,1.9101015888331199,S
Earth,True,TRAPPIST-1e,0.6307212982456551,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.4036176647072565,S
Europa,False,55 Cancri e,0.07749405844087066,False,-0.3328910286148223,4.648673529189741,-0.2886851333869672,0.1782122393425951,-0.2473689431797922,1,B,-1.093602300963507,S
Earth,False,TRAPPIST-1e,1.52971556292843,False,-0.10907719758071156,-0.2471298550039287,-0.2468710435562812,-0.20384108662598507,-0.005923412637081139,0,F,1.225663853527899,P
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.3328910286148223,-0.2792051701076292,0.005686059021062429,0.2699756247946329,-0.2702331032690641,0,E,-0.8941375895316998,S
Mars,False,TRAPPIST-1e,-1.720494470924679,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.16081144456182012,P
Earth,True,TRAPPIST-1e,-1.1672672311198946,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.4688712719189832,P
Mars,True,TRAPPIST-1e,1.0456417280992436,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,0.5959811370470957,P
Earth,True,PSO J318.5-22,-0.8906536112175022,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.5639716484073367,S
Earth,False,PSO J318.5-22,-0.2682729664371197,False,-0.10760473816601347,-0.2810556690559196,-0.2886851333869672,0.07321375021959041,-0.2702331032690641,0,G,1.3625514005889432,P
Mars,False,TRAPPIST-1e,-0.8906536112175022,False,1.1866870873536135,-0.2810556690559196,0.1578893460047596,-0.26913426473608887,-0.2702331032690641,0,E,-0.03565711582029398,S
Earth,True,TRAPPIST-1e,-1.9279546858514731,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.5529593365421961,P
Earth,False,TRAPPIST-1e,-1.9971080908270713,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.4356271533470153,P
Earth,False,TRAPPIST-1e,-0.61403999131511,False,-0.3328910286148223,-0.060229461226596955,0.19134061786930842,-0.26913426473608887,-0.02640970007706874,0,F,0.8150012123447664,P
Earth,False,TRAPPIST-1e,-0.8215002062419042,False,-0.3328910286148223,0.21857904698249198,-0.17829593623395612,-0.26913426473608887,-0.2702331032690641,1,F,2.3657415669077384,P
Earth,True,PSO J318.5-22,-0.7523468012663062,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.7963607702023824,P
Earth,False,TRAPPIST-1e,0.49241448829445905,False,2.0274614131462267,-0.2810556690559196,-0.28534000620051236,-0.19237066344448037,-0.2702331032690641,0,E,-0.3622316923802137,S
Earth,False,TRAPPIST-1e,-0.4065797763883158,False,-0.3108041373943508,-0.2804388360731561,1.0108967785507545,-0.26648724400189544,-0.2674894040583515,0,F,0.4864710993982603,P
Earth,False,PSO J318.5-22,-0.47573318136391385,False,-0.29313462441797367,-0.2810556690559196,-0.2886851333869672,0.3158573175206517,-0.2702331032690641,0,F,1.853391033622116,P
Europa,True,TRAPPIST-1e,-0.06081275151032546,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,E,-0.9840922633146716,S
Earth,False,TRAPPIST-1e,1.2531019430260377,False,-0.3328910286148223,-0.2810556690559196,1.183170828653181,-0.26913426473608887,-0.2684039704619223,1,G,-0.47174173002904907,S
Earth,False,55 Cancri e,-0.12996615648592352,False,-0.3328910286148223,0.5103410478296138,-0.2886851333869672,1.7214253273773452,-0.2702331032690641,0,G,1.5072610931963328,P
Earth,False,55 Cancri e,0.8381815131724494,False,0.6713262922092796,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2546854744083592,0,F,-0.23903290002527391,S
Mars,True,TRAPPIST-1e,0.2849542733676649,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,2.3090310116967343,S
Earth,False,TRAPPIST-1e,-0.3374263714127177,False,0.7243348311384111,-0.2810556690559196,0.1545442188183047,-0.0026675108272869595,0.08096039570215201,0,E,-0.4208977839778041,P
Mars,False,TRAPPIST-1e,-1.2364206360954926,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,E,-0.24098843641186027,S
Europa,False,TRAPPIST-1e,0.2158008683920668,False,-0.3328910286148223,-0.040490805778165884,-0.18833131779332077,4.155802062590539,-0.07725959211560941,0,C,-0.7513834333108965,P
Earth,False,TRAPPIST-1e,-0.7523468012663062,False,-0.3328910286148223,-0.18421289076205466,-0.2886851333869672,0.041449501409269646,-0.21535911905481156,0,F,-0.9899588724744307,P
Europa,False,TRAPPIST-1e,0.14664746341646873,False,-0.3328910286148223,0.9421241357640435,-0.2886851333869672,-0.11737174264233413,-0.22267565028337857,1,C,-1.0329806729793303,S
Earth,False,TRAPPIST-1e,-0.8906536112175022,False,-0.3328910286148223,-0.2391110262280036,2.28873536377652,-0.26913426473608887,-0.2702331032690641,1,E,-0.3504984740606956,S
Mars,False,TRAPPIST-1e,1.52971556292843,False,2.1275886533456974,-0.2810556690559196,-0.26025155230210073,-0.26913426473608887,-0.2702331032690641,0,F,-0.30356560078262335,P
Earth,True,TRAPPIST-1e,-0.6831933962907081,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.4532269808262924,P
Mars,False,TRAPPIST-1e,0.49241448829445905,False,-0.2710477331975022,-0.2810556690559196,0.06589834837725031,-0.1359008877816879,1.4244584425477678,0,F,-0.6418733956620611,S
Europa,False,55 Cancri e,0.35410767834326295,False,-0.3328910286148223,1.647164235062691,-0.2886851333869672,-0.17031215732620206,-0.25651460721550096,1,C,-0.5264967488534668,S
Mars,False,TRAPPIST-1e,0.07749405844087066,False,-0.32817915848778834,-0.2810556690559196,-0.2886851333869672,0.32997476143634985,-0.2702331032690641,0,E,-1.0310251365927439,P
Earth,False,TRAPPIST-1e,-0.61403999131511,False,0.2546202778497183,-0.23355952938313235,0.231482144106767,-0.26913426473608887,-0.25560004081193005,0,F,0.6253141828458908,P
Earth,False,TRAPPIST-1e,-0.8215002062419042,False,-0.17386541182742782,-0.27858833712486575,2.8858405665587163,-0.25766384155458416,-0.2702331032690641,0,F,1.5893936214329591,P
Mars,False,TRAPPIST-1e,-0.12996615648592352,False,1.1307336295950858,-0.2810556690559196,-0.24519847996305377,-0.2682519244913577,-0.2702331032690641,0,E,-0.5988515951571616,S
Earth,False,TRAPPIST-1e,-0.3374263714127177,False,-0.32847365037072795,0.3468803073972939,0.8603660551602849,-0.22501725249953225,-0.1498761645591369,1,G,0.4102051803213928,S
Mars,False,TRAPPIST-1e,-0.1991195614615216,False,1.5768888322486092,-0.2810556690559196,-0.18498619060686589,-0.26913426473608887,0.0626690676307345,0,D,-0.6105848134766796,P
Earth,False,TRAPPIST-1e,-0.3374263714127177,False,-0.051651280407485796,0.025510323377525526,-0.2886851333869672,-0.26913426473608887,-0.25560004081193005,0,G,0.2889619243530394,P
Earth,True,TRAPPIST-1e,0.3955997213286217,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,-1.0192919182732258,S
Earth,False,TRAPPIST-1e,-0.47573318136391385,False,1.5813062104927036,-0.2810556690559196,-0.09065360394883819,-0.26913426473608887,0.7668851983803084,0,F,-0.5343188943998122,P
Europa,True,TRAPPIST-1e,1.1839485380504398,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.8569823981865592,P
Mars,True,TRAPPIST-1e,-1.0981138261442964,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,2.1799656101820357,S
Earth,True,55 Cancri e,1.3914087529772339,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,E,-1.1698682200403745,S
Earth,False,TRAPPIST-1e,-0.12996615648592352,False,-0.3328910286148223,-0.2810556690559196,1.126303666483448,-0.21707619029695208,-0.2702331032690641,0,E,-0.12756732598985224,S
Earth,True,TRAPPIST-1e,-0.3374263714127177,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.535359509062919,S
Earth,True,PSO J318.5-22,0.35410767834326295,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-1.0623137187781255,S
Mars,False,TRAPPIST-1e,-0.47573318136391385,False,1.394303864826045,-0.2810556690559196,-0.2886851333869672,-0.2611932025335087,-0.2702331032690641,0,D,-0.9840922633146716,P
Earth,False,55 Cancri e,1.460562157952832,False,-0.3328910286148223,-0.013966987519336624,-0.28199487901405745,-0.26913426473608887,1.5771910319441038,0,F,2.1858322193417945,S
Earth,False,TRAPPIST-1e,-0.47573318136391385,False,-0.3328910286148223,-0.26131701360748855,-0.23349053481046167,0.10938970025356683,0.8034678545231434,0,E,-0.3700538379265591,S
Earth,True,TRAPPIST-1e,0.35410767834326295,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.8365121125972161,S
Mars,True,TRAPPIST-1e,-1.651341065949081,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,0.8286899670508708,P
Earth,False,TRAPPIST-1e,-0.6831933962907081,False,-0.3314185692001242,-0.2767378381765753,-0.24754006899357214,0.3387981638836612,-0.2702331032690641,0,F,2.052855745053923,P
Earth,True,TRAPPIST-1e,0.8381815131724494,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.858023012849666,S
Mars,False,TRAPPIST-1e,0.2158008683920668,False,1.5400773468811568,-0.2810556690559196,1.5561525099429006,-0.2611932025335087,-0.2702331032690641,0,F,0.7590728716883969,S
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.08551784694554201,-0.17779782774131453,0.35023415922591533,-0.12266578411072093,-0.2702331032690641,1,F,0.7837126301593849,S
Europa,True,55 Cancri e,0.008340653465272605,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-1.0016920907939488,S
Mars,False,TRAPPIST-1e,2.1520962077088126,False,-0.06784833396916486,-0.2810556690559196,0.40375619420919345,0.7729095642913781,-0.2702331032690641,0,F,1.7614808234525576,P
Earth,False,TRAPPIST-1e,0.008340653465272605,False,-0.1444162235334659,-0.2810556690559196,-0.07125186626739988,-0.15266535243157942,0.1623568056199599,0,F,2.3872524671601885,P
Earth,False,TRAPPIST-1e,-0.5448865863395119,False,-0.3328910286148223,-0.2793285367041819,0.7566671123801836,-0.17207683781566432,-0.2702331032690641,0,F,-0.9606258266756355,S
Earth,False,PSO J318.5-22,-0.3374263714127177,False,0.736114506455996,1.8704577748230675,0.04582758525852102,-0.2541344805756596,-0.01872734228707339,0,G,1.6324154219378588,P
Mars,False,PSO J318.5-22,2.9127836624403916,False,1.027661470566219,0.5109578808123773,-0.27195949745469283,-0.2611932025335087,-0.2702331032690641,0,F,-0.025879433887362253,S
Earth,False,TRAPPIST-1e,0.9073349181480475,False,1.4281704313641013,-0.2810556690559196,-0.2886851333869672,-0.20913512809437187,-0.26931853686549323,0,F,0.09927489485416387,S
Earth,False,TRAPPIST-1e,-1.5130342559978849,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.8306455034374571,S
Europa,False,PSO J318.5-22,-0.12996615648592352,False,-0.23129132900065358,3.252163656213243,-0.2886851333869672,-0.26913426473608887,0.6324439370553898,1,C,-1.1522683925610973,P
Earth,True,TRAPPIST-1e,-1.720494470924679,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,1.2589079720998668,S
Mars,True,TRAPPIST-1e,0.423261083318861,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.33485418296800484,S
Europa,True,55 Cancri e,-0.47573318136391385,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-1.1014244465098524,S
Europa,False,55 Cancri e,1.7371757778552241,False,-0.3328910286148223,0.8489823553667595,-0.2886851333869672,-0.26913426473608887,1.3467202982442434,0,C,-0.901959735078045,P
Europa,True,55 Cancri e,0.423261083318861,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.1124306372718398,-0.2702331032690641,1,F,0.19939835784738474,S
Earth,True,TRAPPIST-1e,0.5615678932700571,True,-0.3328910286148223,0.0056483013325417716,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.4688712719189832,S
Europa,False,55 Cancri e,-0.1991195614615216,False,-0.3314185692001242,2.6057226902771253,-0.2468710435562812,0.22850563329226967,-0.2583437400226427,0,B,-0.6281846409559567,P
Earth,True,PSO J318.5-22,-0.7523468012663062,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.12365625321667953,S
Earth,True,TRAPPIST-1e,-1.9279546858514731,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.6754372224427585,P
Mars,False,TRAPPIST-1e,-0.8215002062419042,False,1.8507662833824552,-0.2748873392282849,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,F,-1.0212474546598123,S
Europa,False,55 Cancri e,-0.12996615648592352,False,-0.3328910286148223,7.1684362637785215,-0.2886851333869672,-0.20295874638125394,-0.2702331032690641,1,C,-1.009514236340294,P
Mars,True,TRAPPIST-1e,2.221249612684411,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,2.2249429470735214,P
Earth,False,TRAPPIST-1e,-0.61403999131511,False,0.47813961700088947,-0.26563484448683283,-0.2886851333869672,-0.25942852204404643,-0.2702331032690641,0,F,1.8475244244623568,S
Earth,False,TRAPPIST-1e,0.9764883231236455,False,-0.3328910286148223,-0.2755041722110484,1.626400180858453,-0.26913426473608887,-0.2702331032690641,0,F,-0.22534414531916952,S
Earth,False,55 Cancri e,-0.6831933962907081,False,0.5741439708392053,-0.2810556690559196,-0.21174720809850495,-0.26913426473608887,-0.2574291736190718,0,F,1.2108017769898427,S
Mars,False,TRAPPIST-1e,0.6307212982456551,False,2.1953217864218098,-0.27118634133170405,-0.22345515325109702,-0.26913426473608887,-0.22633391589766208,0,F,1.5659271847939231,P
Europa,True,TRAPPIST-1e,-0.5448865863395119,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.8159161340682459,P
Earth,False,55 Cancri e,-0.6831933962907081,False,-0.06932079338386296,-0.27118634133170405,0.12276551054698331,-0.022078996211371868,-0.2702331032690641,0,F,2.3540083485882204,P
Earth,False,TRAPPIST-1e,-1.0981138261442964,False,0.4799065682985271,-0.12869792231334226,-0.2886851333869672,-0.26560490375716433,-0.2702331032690641,0,F,0.5862034551141639,P
Earth,True,TRAPPIST-1e,0.07749405844087066,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,-0.7181393147389286,P
Europa,True,TRAPPIST-1e,1.2531019430260377,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.896093125918286,P
Europa,True,55 Cancri e,-0.5448865863395119,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-1.0075586999537078,P
Europa,True,55 Cancri e,-0.9598070161931003,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.6105848134766796,S
Mars,False,TRAPPIST-1e,-0.3374263714127177,False,1.3707445141908756,-0.2810556690559196,-0.2886851333869672,-0.15354769267631055,-0.2702331032690641,1,F,0.7035356383093446,S
Mars,False,TRAPPIST-1e,-1.9971080908270713,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.8745822256658362,S
Mars,True,TRAPPIST-1e,-1.2364206360954926,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.5424607481548869,P
Earth,False,TRAPPIST-1e,-0.5448865863395119,False,-0.3328910286148223,-0.2810556690559196,1.2182946641109573,-0.26648724400189544,-0.2702331032690641,0,F,1.6226377400049272,P
Earth,False,TRAPPIST-1e,-0.4065797763883158,False,-0.3328910286148223,-0.18668022269310852,-0.2702869338614654,0.3008575333602225,-0.2702331032690641,0,G,0.2283402963688627,S
Mars,True,TRAPPIST-1e,-1.8588012808758752,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,2.2464538473259714,P
Mars,True,TRAPPIST-1e,0.9073349181480475,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.9273817081036676,P
Earth,False,TRAPPIST-1e,2.1520962077088126,False,-0.3328910286148223,-0.27612100519381183,0.1374840701673848,0.04850822336711871,-0.2025551894048193,0,G,1.7360588504269352,S
Mars,False,TRAPPIST-1e,-0.12996615648592352,False,0.890722744999296,-0.2810556690559196,-0.2886851333869672,0.49585472744580267,-0.2519417751976466,0,D,-0.6731619778474427,P
Earth,False,PSO J318.5-22,1.8063291828308223,False,-0.3328910286148223,0.005771667929094452,0.174614981937034,-0.22678193298899452,-0.2702331032690641,1,E,-0.10214535296422973,S
Europa,True,55 Cancri e,-0.1991195614615216,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,A,-1.087735691803748,S
Earth,True,TRAPPIST-1e,1.0456417280992436,True,-0.3328910286148223,-0.2810556690559196,0.14517786269623106,-0.26913426473608887,-0.2702331032690641,1,G,0.7289576113349672,P
Mars,False,TRAPPIST-1e,0.423261083318861,False,6.452201954314007,-0.2810556690559196,1.2601087539416433,0.06791970875120361,-0.2702331032690641,0,F,0.7211354657886218,S
Europa,False,TRAPPIST-1e,0.8381815131724494,False,-0.3328910286148223,-0.20950304305535697,17.616108132112792,7.831631522140436,-0.2610874392333553,0,C,-0.6672953686876836,P
Earth,False,PSO J318.5-22,-0.47573318136391385,False,0.37241703102556606,-0.2600833476419616,-0.2886851333869672,-0.24354639763888603,-0.26657483765478057,0,F,0.8208678215045254,P
Europa,True,TRAPPIST-1e,1.6680223728796262,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-1.0740469370976435,S
Earth,True,55 Cancri e,-1.0704524641540574,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.003453611911432931,P
Mars,False,TRAPPIST-1e,-0.5448865863395119,False,0.18835960418830397,-0.2113535420036474,-0.2662727812377195,0.16056543444797247,-0.2702331032690641,0,E,-0.7494278969243101,P
Earth,False,TRAPPIST-1e,-1.9971080908270713,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,-0.19210002674720164,S
Earth,True,TRAPPIST-1e,-0.7523468012663062,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.5069413849876033,P
Earth,False,55 Cancri e,-0.5448865863395119,False,-0.3328910286148223,0.024893490394762057,-0.2886851333869672,3.142875461639199,-0.24279611116193783,0,G,0.6018477462068547,P
Mars,True,TRAPPIST-1e,-1.720494470924679,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.9335680254721561,S
Europa,True,55 Cancri e,-0.2682729664371197,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,A,-1.1288019559220612,P
Earth,True,TRAPPIST-1e,1.1147951330748416,True,-0.3328910286148223,-0.2810556690559196,0.7399414764479092,-0.26913426473608887,-0.2702331032690641,1,G,0.9812218052046058,P
Mars,True,TRAPPIST-1e,0.2849542733676649,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.9567147539024627,S
Earth,False,TRAPPIST-1e,0.35410767834326295,False,1.4959035644402139,-0.007181824708938442,-0.2886851333869672,-0.24972277935200396,-0.2702331032690641,0,G,0.4004274983884611,S
Earth,False,TRAPPIST-1e,0.14664746341646873,False,-0.3328910286148223,2.392298478240964,-0.19669413575945796,-0.21972321103114548,-0.20639636829981697,1,G,1.4681503654646058,P
Earth,True,TRAPPIST-1e,-1.0289604211686985,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,-0.7083616328059968,S
Europa,False,TRAPPIST-1e,-0.1991195614615216,False,-0.3328910286148223,0.14455908905087544,-0.2870125697937398,0.6396761873369772,1.8085763320475354,0,A,-0.9723590449951536,S
Earth,False,TRAPPIST-1e,0.6307212982456551,False,0.5829787273273939,0.5325470352090987,-0.2184374624714147,-0.2682519244913577,0.1358343799164045,0,F,1.5424607481548869,S
Earth,False,TRAPPIST-1e,-0.3374263714127177,False,0.7817607483116369,-0.2810556690559196,-0.2886851333869672,-0.24089937690469262,-0.2702331032690641,0,E,-1.1170687376025432,P
Europa,True,55 Cancri e,-0.6831933962907081,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,C,-0.8393825707072821,S
Mars,True,55 Cancri e,0.008340653465272605,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-1.0271140638195713,P
Mars,False,TRAPPIST-1e,0.9073349181480475,False,2.0716351955871697,-0.2810556690559196,-0.24018078918337143,-0.26560490375716433,-0.1769473301048348,0,F,0.18336295947737674,P
Mars,True,55 Cancri e,-0.47573318136391385,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,2.3109865480833207,S
Mars,False,TRAPPIST-1e,0.2158008683920668,False,-0.21362181602427643,-0.2810556690559196,1.9910190441820355,-0.26913426473608887,-0.2702331032690641,1,F,2.170187928249104,S
Earth,False,TRAPPIST-1e,0.008340653465272605,False,-0.3328910286148223,-0.2810556690559196,1.0359852324491663,-0.26913426473608887,-0.2702331032690641,1,F,-0.2292552180923422,P
Earth,False,TRAPPIST-1e,-0.6831933962907081,False,-0.32994610978542604,-0.2810556690559196,-0.25757545055293685,-0.2611932025335087,0.41934996502337585,0,G,0.35545016149697517,S
Earth,False,TRAPPIST-1e,-0.61403999131511,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,1.085258010926199,-0.2702331032690641,0,F,2.197565437661313,P
Earth,False,TRAPPIST-1e,1.460562157952832,False,-0.1370539264599754,-0.2810556690559196,0.5894107530574394,-0.26913426473608887,-0.24188154475836696,0,F,2.0880554000124776,S
Mars,False,TRAPPIST-1e,-0.5448865863395119,False,2.2336057312039603,-0.27797150414210225,-0.26025155230210073,-0.26913426473608887,-0.2702331032690641,0,D,-1.1659571472672017,S
Mars,False,TRAPPIST-1e,1.6680223728796262,False,0.9452037433431256,-0.2810556690559196,0.8586934915670574,0.18968266252409985,-0.24828350958336307,0,E,-0.14516715346912934,S
Earth,False,TRAPPIST-1e,0.14664746341646873,False,1.8139547980150028,-0.02136898331249828,-0.1615703003016817,-0.26913426473608887,-0.2702331032690641,0,D,-1.0290696002061577,P
Mars,False,TRAPPIST-1e,-0.5448865863395119,False,0.4107009758077166,-0.2810556690559196,2.9761590005929985,-0.26913426473608887,-0.2702331032690641,0,F,-0.9293372444902539,S
Mars,False,TRAPPIST-1e,-1.0981138261442964,False,9.570870994644576,-0.2810556690559196,2.3957794337430762,0.8479084850935245,-0.2702331032690641,0,F,-0.3164721409340932,S
Earth,False,TRAPPIST-1e,-0.06081275151032546,False,1.057110658860181,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.20164062300124844,0,G,0.9968660962972965,P
Earth,False,TRAPPIST-1e,2.4287098276112054,False,-0.2784100302709927,0.6966246086241821,0.10269474742825402,-0.26913426473608887,-0.25377090800478835,1,G,1.7282367048805898,P
Earth,False,PSO J318.5-22,-0.8906536112175022,False,0.2546202778497183,-0.2810556690559196,-0.28366744260728494,-0.26913426473608887,-0.14493750597985416,0,G,0.9773107324314331,P
Earth,False,TRAPPIST-1e,-0.7523468012663062,False,-0.3328910286148223,-0.16940889917573135,0.7616848031598659,-0.26913426473608887,-0.2702331032690641,1,G,1.6285043491646862,P
Earth,False,55 Cancri e,-1.0289604211686985,False,0.8951401232433903,0.38512395232862917,-0.28366744260728494,-0.10766599995029168,-0.08000329132632203,0,G,0.14229669535906347,P
